minutes_year,minutes_date,minutes_location,conference,district,meeting,state,members_general,members_white,members_colored,members_indian,url,notes
1795,,,,,Cumberland,,,230,47,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=68,
1795,,,,,Rockingham,,,400,31,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=68,
1795,,,,,Winchester,,,460,111,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=68,
1795,,,,,Berkley,,,530,72,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Alleghany,,,285,14,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Pendleton,,,72,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Salt River,,,269,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Danville,,,470,31,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Lexington,,,355,16,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Hinkstone,,,356,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Limestone,,,430,10,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Redding,,,235,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Middletown,,,173,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,New London,,,212,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Pomfret,,,169,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Tolland,,,263,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Granville,,,155,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Litchfield,,,200,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Greenwich,,,54,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Warren,,,154,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Boston,,,40,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Lynn,,,131,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Marblehead,,,32,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Needham,,,83,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Province Town,,,30,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Portland,,,36,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Readfield,,,232,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Passamaquaddy,,,50,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Salem,,,512,23,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Bethel,,,386,13,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Burlington,,,356,22,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Trenton,,,158,13,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Freehold,,,453,25,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Elizabethtown and Staten Island,,,270,10,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Flanders,,,288,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,New York,,,600,155,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,New Rochelle and Croton,,,647,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Dutchess,,,405,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Columbia,,,291,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Pittsfield,,,314,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Cambridge,,,421,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Saratoga,,,241,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Herkimer and Otsego,,,299,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Delaware,,,325,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Albany,,,369,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Newburg,,,336,13,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Long Island,,,226,31,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Brooklyn,,,23,12,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Oswegotchi,,,152,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Bay Quintie,,,265,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Niagara,,,64,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Philadelphia,,,311,121,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Bristol,,,166,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Chester,,,186,52,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Lancaster,,,233,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Northumberland,,,310,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Wyoming,,,174,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Tioga,,,137,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Seneca,,,133,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1795,,,,,Nova Scotia,,,1000,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=69,
1796,,,,,Bath,Maine,,,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,Recapitulations included for 1796 pg 77
1796,,,,,Penobscot,Maine,,73,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Portland,Maine,,80,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Readfield,Maine,,204,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Chesterfield,New Hampshire,,68,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Boston,Massachusetts,,63,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Granville,Massachusetts,,247,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Lynn,Massachusetts,,111,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Marblehead,Massachusetts,,22,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Needham,Massachusetts,,84,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Pittsfield,Massachusetts,,250,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Provincetown,Massachusetts,,45,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Greenwich,Rhode Island,,59,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Warren,Rhode Island,,161,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Litchfield,Connecticut,,231,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Middletown,Connecticut,,170,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,New London,Connecticut,,197,6,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Pomfret,Connecticut,,180,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Redding,Connecticut,,142,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Tolland,Connecticut,,122,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Vershire,Vermont,,,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Albany,New York,,328,9,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Brooklyn,New York,,24,15,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Cambridge,New York,,326,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Columbia,New York,,243,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Croton,New York,,,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Delaware,New York,,314,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Dutchess,New York,,391,6,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Herkimer,New York,,301,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Long Island,New York,,280,19,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Newburg,New York,,357,6,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,New Rochelle,New York,,375,18,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,New York,New York,,641,145,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Saratoga,New York,,246,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Staten Island,New York,,,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Bethel,New Jersey,,340,8,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Burlington,New Jersey,,354,28,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Elizabethtown,New Jersey,,260,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Flanders,New Jersey,,275,4,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Freehold,New Jersey,,387,17,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Salem,New Jersey,,476,27,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Trenton,New Jersey,,154,16,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Bristol,Pennsylvania,,152,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Carlisle,Pennsylvania,,239,6,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Chester,Pennsylvania,,132,31,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Huntingdon,Pennsylvania,,233,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Strasburg,Pennsylvania,,152,150,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Little York,Pennsylvania,,13,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Northumberland,Pennsylvania,,260,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Pittsburg,Pennsylvania,,198,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Philadelphia,Pennsylvania,,363,181,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Redstone,Pennsylvania,,315,5,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Seneca,Pennsylvania,,215,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Tioga,Pennsylvania,,138,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Wyoming,Pennsylvania,,221,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Dover,Delaware,,783,493,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Milford,Delaware,,594,288,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Wilmington,Delaware,,40,30,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Annamessex,Maryland,,295,105,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Annapolis,Maryland,,68,132,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Baltimore Circuit,Maryland,,593,90,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Baltimore Town,Maryland,,457,191,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Calvert,Maryland,,602,924,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Caroline,Maryland,,473,174,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Cecil,Maryland,,424,200,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Dorchester,Maryland,,726,634,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Federal,Maryland,,536,374,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Frederick,Maryland,,270,45,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Harford,Maryland,,332,118,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Kent,Maryland,,334,468,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Montgomery,Maryland,,505,284,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Queen Ann's,Maryland,,775,533,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Prince George's,Maryland,,140,240,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Somerset,Maryland,,485,89,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Talbot,Maryland,,481,309,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Alexandria,Virginia,,73,47,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Alleghany,Virginia,,280,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Amelia,Virginia,,396,41,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Amherst,Virginia,,287,63,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Bath,Virginia,,283,13,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Bedford,Virginia,,366,69,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Berkley,Virginia,,430,78,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Bottetourt,Virginia,,336,18,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Brunswick,Virginia,,500,187,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Clarksburg,Virginia,,346,2,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Cumberland,Virginia,,445,40,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Fairfax,Virginia,,347,62,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Franklin,Virginia,,390,67,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Gloucester,Virginia,,546,71,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Greenbrier,Virginia,,172,6,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Greensville,Virginia,,682,230,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Hanover,Virginia,,338,66,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Holston,Virginia,,272,18,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Lancaster,Virginia,,288,123,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,New River,Virginia,,127,13,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Norfolk and Portsmouth,Virginia,,91,105,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Northampton,Virginia,,537,301,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Ohio,Virginia,,411,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Orange,Virginia,,567,61,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Pendleton,Virginia,,87,10,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Portsmouth,Virginia,,610,380,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Rockingham,Virginia,,337,49,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Russell,Virginia,,130,7,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Stafford,Virginia,,215,14,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Sussex,Virginia,,644,180,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Williamsburg,Virginia,,385,97,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Winchester,Virginia,,403,133,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=76,
1796,,,,,Anson,North Carolina,,300,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Banks,North Carolina,,148,22,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Bertie,North Carolina,,466,113,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Bladen,North Carolina,,386,42,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Camden,North Carolina,,388,230,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Caswell,North Carolina,,362,25,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Contentney,North Carolina,,250,53,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Goshen,North Carolina,,390,17,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Guilford,North Carolina,,503,34,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Mattamuskeet,North Carolina,,170,45,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,New Hope,North Carolina,,470,65,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Pamlico,North Carolina,,363,82,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Roanoke,North Carolina,,447,264,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Salisbury,North Carolina,,560,14,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Swanino,North Carolina,,348,10,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Tar River,North Carolina,,506,32,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Trenton,North Carolina,,389,171,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Union,North Carolina,,334,35,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Yadkin,North Carolina,,645,34,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Broad River,South Carolina,,410,55,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Bush River,South Carolina,,314,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Charleston,South Carolina,,76,305,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Edisto,South Carolina,,412,60,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Georgetown,South Carolina,,6,70,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Great Pee Dee,South Carolina,,242,98,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Little Pee Dee,South Carolina,,720,62,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Santee and Catawba,South Carolina,,362,156,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Seleuda,South Carolina,,292,16,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Burke,Georgia,,292,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Richmond,Georgia,,434,62,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Washington,Georgia,,302,81,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Cumberland,Tennessee,,190,30,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Green,Tennessee,,313,13,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Danville,Kentucky,,437,36,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Hinkstone,Kentucky,,380,3,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Lexington,Kentucky,,300,20,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Limestone,Kentucky,,323,9,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Salt River,Kentucky,,226,16,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Bay Quintie,Upper Canada,,269,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Niagara,Upper Canada,,64,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1796,,,,,Oswegotchi,Upper Canada,,139,1,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=77,
1797,,,,,Bath,Maine,,31,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=81,Recapitulations included for 1797 on page 82
1797,,,,,Penobacot,Maine,,110,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=81,
1797,,,,,Portland,Maine,,175,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=81,
1797,,,,,Readfield,Maine,,300,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=81,
1797,,,,,Chesterfield,New Hampshire,,92,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=81,
